"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-15",,"44","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-16",,"45","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-17",,"33","17"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-18",,"26","14"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-19",,"35","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-20",,"39","19"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-21",,"45","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-22",,"47","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-23",,"45","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-24",,"44","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-25",,"36","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-26",,"33","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-27",,"45","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-28",,"47","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-29",,"46","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-30",,"48","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1975-12-31",,"47","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-01",,"38","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-02",,"36","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-03",,"33","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-04",,"29","18"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-05",,"30","15"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-06",,"30","14"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-07",,"40","11"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-08",,"46","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-09",,"41","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-10",,"35","20"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-11",,"33","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-12",,"36","24"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-13",,"33","18"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-14",,"33","14"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-15",,"18","6"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-16",,"28","1"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-17",,"29","18"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-18",,"36","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-19",,"39","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-20",,"43","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-21",,"39","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-22",,"31","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-23",,"24","12"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-24",,"21","11"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-25",,"22","11"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-26",,"25","12"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-27",,"21","9"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-28",,"13","1"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-29",,"27","11"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-30",,"27","9"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-01-31",,"26","14"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-01",,"26","17"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-02",,"28","21"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-03",,"26","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-04",,"26","16"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-05",,"27","10"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-06",,"29","15"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-07",,"25","10"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-08",,"23","7"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-09",,"29","15"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-10",,"36","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-11",,"37","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-12",,"33","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-13",,"34","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-14",,"31","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-15",,"24","15"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-16",,"37","15"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-17",,"36","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-18",,"40","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-19",,"34","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-20",,"31","21"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-21",,"32","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-22",,"31","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-23",,"32","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-24",,"40","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-25",,"48","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-26",,"49","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-27",,"44","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-28",,"45","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-02-29",,"42","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-01",,"42","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-02",,"42","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-03",,"38","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-04",,"38","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-05",,"34","19"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-06",,"32","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-07",,"31","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-08",,"29","24"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-09",,"29","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-10",,"27","17"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-11",,"29","15"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-12",,"27","20"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-13",,"24","10"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-14",,"31","18"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-15",,"28","12"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-16",,"28","11"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-17",,"36","16"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-18",,"37","24"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-19",,"36","18"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-20",,"30","16"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-21",,"31","11"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-22",,"33","12"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-23",,"28","17"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-24",,"32","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-25",,"35","19"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-26",,"38","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-27",,"45","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-28",,"52","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-29",,"45","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-30",,"44","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-03-31",,"47","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-01",,"42","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-02",,"42","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-03",,"44","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-04",,"38","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-05",,"44","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-06",,"45","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-07",,"49","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-08",,"44","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-09",,"45","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-10",,"57","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-11",,"56","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-12",,"56","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-13",,"58","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-14",,"50","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-15",,"53","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-16",,"61","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-17",,"58","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-18",,"51","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-19",,"50","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-20",,"55","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-21",,"46","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-22",,"47","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-23",,"48","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-24",,"53","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-25",,"50","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-26",,"46","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-27",,"34","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-28",,"40","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-29",,"41","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-04-30",,"51","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-01",,"49","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-02",,"48","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-03",,"54","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-04",,"52","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-05",,"57","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-06",,"56","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-07",,"59","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-08",,"63","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-09",,"79","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-10",,"79","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-11",,"79","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-12",,"65","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-13",,"67","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-14",,"59","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-15",,"58","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-16",,"63","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-17",,"69","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-18",,"75","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-19",,"74","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-20",,"65","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-21",,"67","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-22",,"65","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-23",,"68","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-24",,"71","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-25",,"73","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-26",,"70","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-27",,"52","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-28",,"46","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-29",,"48","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-30",,"54","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-05-31",,"57","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-01",,"68","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-02",,"65","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-03",,"65","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-04",,"69","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-05",,"62","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-06",,"65","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-07",,"70","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-08",,"66","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-09",,"72","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-10",,"72","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-11",,"65","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-12",,"67","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-13",,"65","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-14",,"71","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-15",,"65","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-16",,"67","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-17",,"72","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-18",,"67","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-19",,"61","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-20",,"63","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-21",,"68","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-22",,"71","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-23",,"78","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-24",,"78","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-25",,"85","60"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-26",,"86","61"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-27",,"82","63"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-28",,"74","59"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-29",,"74","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-06-30",,"78","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-01",,"75","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-02",,"83","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-03",,"77","61"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-04",,"74","59"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-05",,"73","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-06",,"75","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-07",,"76","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-08",,"72","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-09",,"66","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-10",,"71","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-11",,"78","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-12",,"73","58"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-13",,"72","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-14",,"78","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-15",,"78","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-16",,"79","59"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-17",,"79","62"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-18",,"81","64"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-19",,"81","60"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-20",,"78","63"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-21",,"76","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-22",,"78","62"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-23",,"74","62"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-24",,"70","60"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-25",,"71","59"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-26",,"78","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-27",,"75","58"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-28",,"69","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-29",,"64","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-30",,"62","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-07-31",,"57","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-01",,"64","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-02",,"67","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-03",,"67","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-04",,"62","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-05",,"62","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-06",,"66","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-07",,"70","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-08",,"77","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-09",,"74","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-10",,"76","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-11",,"77","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-12",,"74","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-13",,"75","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-14",,"77","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-15",,"74","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-16",,"76","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-17",,"78","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-18",,"79","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-19",,"78","58"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-20",,"72","60"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-21",,"67","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-22",,"77","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-23",,"81","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-24",,"79","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-25",,"80","65"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-26",,"72","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-27",,"65","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-28",,"72","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-29",,"81","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-30",,"83","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-08-31",,"72","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-01",,"62","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-02",,"63","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-03",,"62","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-04",,"57","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-05",,"61","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-06",,"68","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-07",,"66","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-08",,"58","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-09",,"54","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-10",,"60","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-11",,"61","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-12",,"54","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-13",,"66","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-14",,"62","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-15",,"58","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-16",,"56","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-17",,"51","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-18",,"54","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-19",,"53","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-20",,"59","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-21",,"60","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-22",,"56","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-23",,"57","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-24",,"62","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-25",,"54","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-26",,"57","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-27",,"61","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-28",,"53","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-29",,"50","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-09-30",,"49","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-01",,"52","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-02",,"53","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-03",,"51","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-04",,"53","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-05",,"51","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-06",,"56","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-07",,"59","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-08",,"58","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-09",,"56","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-10",,"48","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-11",,"55","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-12",,"53","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-13",,"51","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-14",,"42","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-15",,"41","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-16",,"42","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-17",,"41","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-18",,"41","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-19",,"42","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-20",,"45","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-21",,"49","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-22",,"42","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-23",,"47","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-24",,"47","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-25",,"46","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-26",,"45","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-27",,"42","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-28",,"42","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-29",,"39","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-30",,"39","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-10-31",,"39","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-11-01",,"34","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-11-02",,"40","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-11-03",,"45","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-11-04",,"44","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-11-05",,"45","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-11-06",,"49","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-11-07",,"47","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-11-08",,"48","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-11-09",,"48","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-11-10",,"47","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-11-11",,"46","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1976-11-12",,"48","44"
